z,lon,lat,station,state,county,name,network,present,missing,9/1/2021,flag,time,9/2/2021,flag,time,Notes
3.01,-77.686868,40.924914,PA-CN-10,PA,Centre,Bellefonte 4.3 E,coco,2,0,0.99,,8,2.02,,8,
3.75,-77.770689,40.78143,PA-CN-28,PA,Centre,Boalsburg 1.2 ENE,coco,2,0,1.05,,8,2.7,,7,
2.11,-78.2161,40.8729,366921,PA,Centre,PHILIPSBURG 2 S,coop,2,0,1.1, ,7,1.01, ,7,
2.89,-77.746601,40.872658,PA-CN-33,PA,Centre,Pleasant Gap 0.7 NW,coco,2,0,0.67,,7,2.22,,7,
2.6,-78.015887,40.790923,PA-CN-32,PA,Centre,Port Matilda 2.0 ESE,coco,2,0,1.19,,8,1.41,,8,
4.26,-77.562589,40.834824,PA-CN-34,PA,Centre,Spring Mills 1.4 S,coco,2,0,0.72,,7,3.54,,7,
3.37,-77.86712,40.79326,368449,PA,Centre,STATE COLLEGE,coop,2,0,1.1, ,7,2.27, ,7,
3.33,-77.8167,40.8067,PA-CN-3,PA,Centre,State College 2.4 ENE,coco,2,0,1.47,,9,1.86,,9,
3.04,-77.8954,40.8162,PA-CN-5,PA,Centre,State College 2.6 NW,coco,2,0,0.9,,7,2.14,,7,
2.27,-77.869292,40.9256805,PA-CN-37,PA,Centre,Unionville 1.4 NNE,coco,2,0,1,,8,1.27,,8,
4.94,-75.979048,39.946598,PA-CH-38,PA,Chester,Atglen 0.2 W,coco,2,0,0.37,,7,4.57,,6,
4.78,-75.63856,39.84457,PA-CH-27,PA,Chester,Chadds Ford 3.1 SW,coco,2,0,1.22,,7,3.56,,7,
9.02,-75.675751,40.081306,PA-CH-54,PA,Chester,Chester Springs 3.2 WSW,coco,2,0,0.25,,7,8.77,,9,
8.39,-75.676222,40.020762,PA-CH-46,PA,Chester,Downingtown 1.7 NE,coco,2,0,0.32,,8,8.07,,7,
7.75,-75.6564,40.0403,PA-CH-47,PA,Chester,Exton 1.5 WNW,coco,2,0,0.32,,7,7.43,,7,
7.71,-75.600998,40.006072,PA-CH-49,PA,Chester,Exton 2.1 SE,coco,2,0,0.3,,8,7.41,,8,
6.52,-75.7513,40.0962,365279,PA,Chester,GLENMOORE,coop,2,0,0.25, ,6,6.27, ,6,
7.26,-75.688312,39.900467,PA-CH-28,PA,Chester,Kennett Square 4.1 NNE,coco,2,0,0.38,,7,6.88,,7,
6.65,-75.941448,39.793769,PA-CH-48,PA,Chester,Oxford 2.1 ENE,coco,2,0,0.48,,9,6.17,,9,
8.17,-75.574568,40.139455,PA-CH-35,PA,Chester,Phoenixville 2.9 W,coco,2,0,0.25,,7,7.92,,7,
7.91,-75.703197,39.915039,PA-CH-11,PA,Chester,Unionville 2.2 NE,coco,2,0,0.38,,8,7.53,,8,
4.56,-75.57349,39.95667,PA-CH-55,PA,Chester,West Chester 1.7 E,coco,2,0,0.36,,8,4.2,,8,
7.26,-75.58187103,39.94107056,PA-CH-21,PA,Chester,West Chester 1.8 SE,coco,2,0,0.46,,7,6.8,,7,
5.27,-75.595228,39.925851,PA-CH-9,PA,Chester,West Chester 2.4 SSE,coco,2,0,0.46,,7,4.81,,7,
6.32,-75.83942,39.85735,PA-CH-51,PA,Chester,West Grove 2.5 NNW,coco,2,0,0.41,,7,5.91,,7,
6.2,-75.8782,39.8205,PA-CH-23,PA,Chester,West Grove 2.6 W,coco,2,0,0.45,,7,5.75,,7,
6.18,-75.829453,39.7996167,PA-CH-41,PA,Chester,Wickerton 0.4 NW,coco,2,0,0.43,,8,5.75,,8,
0.45,-79.4361,41.1922,361485,PA,Clarion,CLARION 3 SW,coop,2,0,0.25, ,6,0.2, ,6,
0.4,-79.21723,41.35579,361750,PA,Clarion,COOKSBURG 2 NW,coop,2,0,0.1, ,6,0.3, ,5,
0.37,-79.279081,41.090184,PA-CL-17,PA,Clarion,Hawthorn 4.8 N,coco,2,0,0.19,,6,0.18,,6,
0.36,-79.263763,41.13008,PA-CL-8,PA,Clarion,Summerville 4.0 WNW,coco,2,0,0.25,,8,0.11,,8,
1.32,-78.41167,41.04667,KFIG,PA,Clearfield,CLEARFIELD LAWRENCE AP,asos,1,1,1.32, ,24,X,X,X,
1.4,-78.5294,40.9583,361961,PA,Clearfield,CURWENSVILLE LAKE,coop,2,0,0.55, ,7,0.85, ,7,
1.6,-78.5871,40.9666,363417,PA,Clearfield,GRAMPIAN 1E,coop,2,0,0.6, ,6,1, ,6,
0.71,-77.92644,41.35789,364545,PA,Clinton,ALVIN R BUSH DAM,coop,2,0,0.17, ,7,0.54, ,7,
2,-77.4336,41.131,365109,PA,Clinton,LOCK HAVEN SEWAGE PLANT,coop,2,0,0.7, ,6,1.3, ,6,
1.08,-77.7381,41.3299,367409,PA,Clinton,RENOVO,coop,2,0,0.33, ,6,0.75, ,6,
8.55,-76.422336,41.006088,PA-CLM-9,PA,Columbia,Bloomsburg 1.8 E,coco,2,0,2.75,,12,5.8,,5,
0,-80.333718,41.608166,PA-CW-18,PA,Crawford,Conneaut Lake 1.3 WNW,coco,2,0,0,,7,0,,7,
0,-80.215,41.62639,KGKJ,PA,Crawford,MEADVILLE PORT MEADVILLE AP,asos,2,0,0, ,24,0, ,24,
0,-80.4249,41.8162,368361,PA,Crawford,SPRINGBORO 3 WNW,coop,2,0,0, ,6,0, ,6,
0,-80.4254076,41.8165454,PA-CW-8,PA,Crawford,Springboro 3.0 WNW,coco,2,0,0,,7,0,,6,
0.04,-79.69304,41.63098,368888,PA,Crawford,TITUSVILLE WATER WORKS,coop,2,0,0.04, ,6,0, ,6,
5.41,-77.2774,40.1125,PA-CD-19,PA,Cumberland,Carlisle 7.2 SSW,coco,2,0,1.45,,8,3.96,,8,
4.69,-77.18938,40.22571,361920,PA,Cumberland,CARLISLE WATER PLANT,coop,2,0,0.45, ,6,4.24, ,6,
5.6,-76.9386,40.3133,PA-CD-11,PA,Cumberland,Enola 1.7 N,coco,2,0,0.39,,7,5.21,,7,
5.1,-77.0142,40.2229,PA-CD-6,PA,Cumberland,Mechanicsburg 1.0 NNW,coco,2,0,0.35,,7,4.75,,7,
6.2,-77.30417,40.03298,366955,PA,Cumberland,PINE GROVE FURNACE,coop,2,0,1.3, ,7,4.9, ,7,
6.57,-76.951636,40.21803,PA-CD-17,PA,Cumberland,Shiremanstown 0.4 SE,coco,2,0,0.15,,5,6.42,,8,
5.47,-76.87049,40.28171,363698,PA,Dauphin,HARRISBURG 1 NE,coop,2,0,0.44, ,6,5.03, ,6,
5.65,-76.870949,40.296335,PA-DP-24,PA,Dauphin,Harrisburg 1.6 NNE,coco,2,0,0.47,,7,5.18,,7,
6.74,-76.674461,40.302224,PA-DP-33,PA,Dauphin,Hershey 2.1 NW,coco,2,0,0.23,,6,6.51,,7,
5.64,-76.761678,40.234858,PA-DP-14,PA,Dauphin,Middletown 2.9 NW,coco,2,0,0.52,,8,5.12,,8,
6.64,-76.7724,40.1962,KMDT,PA,Dauphin,MIDDLETOWN HARRISBURG INT'L AP,asos,2,0,6.64, ,24,0, ,24,
4.38,-76.75778,40.313399,PA-DP-6,PA,Dauphin,Paxtonia 1.7 E,coco,2,0,0.33,,8,4.05,,7,
3.97,-75.329887,40.02326,PA-DL-15,PA,Delaware,Bryn Mawr 0.7 W,coco,2,0,0,,1,3.97,,1,
3.96,-75.4436,39.9362,PA-DL-20,PA,Delaware,Media 3.1 WNW,coco,2,0,0.51,,8,3.45,,7,
2.37,-75.22678,39.87327,KPHL,PA,Delaware,PHILADELPHIA INTL AP,asos,2,0,2.37, ,24,0, ,24,
4.54,-75.462554,39.84117,PA-DL-17,PA,Delaware,Upper Chichester 1.4 W,coco,2,0,1.36,,7,3.18,,7,
0.29,-78.59943,41.56067,363311,PA,Elk,GLEN HAZEL 2 NE DAM,coop,2,0,0.03, ,6,0.26, ,6,
0.33,-78.74921,41.4196,367477,PA,Elk,RIDGWAY,coop,2,0,0.17, ,6,0.16, ,6,
0.35,-78.534767,41.410693,PA-EL-1,PA,Elk,St. Marys 1.7 SE,coco,2,0,0.09,,6,0.26,,6,
0,-80.152561,42.060865,PA-ER-2,PA,Erie,Erie 5.6 SW,coco,2,0,0,,6,0,,6,
0,-80.1824,42.0803,KERI,PA,Erie,ERIE INTL AP,asos,2,0,0, ,24,0, ,24,
0,-79.855112,42.220583,PA-ER-5,PA,Erie,North East 1.2 WNW,coco,2,0,0,,8,0,,8,
2.05,-79.5963,39.9969,361726,PA,Fayette,CONNELLSVILLE 2 SSW,coop,2,0,0.89, ,5,1.16, ,5,
1.83,-79.9167,39.7833,363451,PA,Fayette,GRAYS LANDING,coop,2,0,1.19, ,5,0.64, ,5,
1.75,-79.68346,39.88854,PA-FY-18,PA,Fayette,Hopwood 1.2 NE,coco,2,0,0.87,,7,0.88,,7,
2.63,-79.75380398,40.09219721,PA-FY-12,PA,Fayette,Perryopolis 0.4 N,coco,2,0,2.06,,7,0.57,,7,
3.04,-79.8861699,39.7215339,PA-FY-27,PA,Fayette,Point Marion 1.2 SE,coco,2,0,2.05,,7,0.99,,7,
1.72,-79.71397,39.922621,PA-FY-9,PA,Fayette,Uniontown 1.7 NNE,coco,2,0,1.68,,18,0.04,,15,
0.4,-79.1815,41.4571,PA-FR-2,PA,Forest,Marienville 5.3 W,coco,2,0,0.08,,6,0.32,,6,
0.32,-79.4432,41.4792,368873,PA,Forest,TIONESTA 2 SE LAKE,coop,2,0,0.08, ,6,0.24, ,6,
0.48,-79.41306956,41.39403954,PA-FR-1,PA,Forest,Tionesta 7.3 SSE,coco,2,0,0.18,,7,0.3,,7,
4.25,-77.5573788,39.866919,PA-FN-16,PA,Franklin,Fayetteville 3.2 S,coco,2,0,1.1,,7,3.15,,7,
4.08,-77.72525,39.78658,PA-FN-1,PA,Franklin,Greencastle 0.3 SSE,coco,2,0,0.75,,9,3.33,,8,
1.86,-79.979518,39.899748,PA-GR-14,PA,Greene,Carmichaels 0.3 WNW,coco,2,0,1.6,,8,0.26,,8,
1.94,-80.44549,39.88623,PA-GR-13,PA,Greene,Wind Ridge 1.9 SSW,coco,2,0,1.77,,9,0.17,,9,
4.93,-78.01505,40.51519,PA-HN-3,PA,Huntingdon,Huntingdon 1.3 N,coco,2,0,1.37,,7,3.56,,7,
5.2,-78.0754,40.3815,367313,PA,Huntingdon,RAYSTOWN HQ,coop,2,0,2.2, ,7,3, ,7,
3.85,-79.061585,40.523754,PA-IN-5,PA,Indiana,Brush Valley 0.6 SE,coco,2,0,1.45,,6,2.4,,6,
2.91,-79.1033,40.6223,PA-IN-4,PA,Indiana,Indiana 2.8 E,coco,2,0,1.76,,7,1.15,,7,
0.24,-78.89326,41.17947,KDUJ,PA,Jefferson,DUBOIS REGIONAL AIRPORT,asos,2,0,0.24, ,24,0, ,24,
1.53,-79.19889651,40.96446499,PA-JF-2,PA,Jefferson,Timblin 0.1 S,coco,2,0,0.6,,7,0.93,,7,
2.16,-77.60757,40.36812,PA-JN-2,PA,Juniata,East Waterford 0.2 SW,coco,2,0,1.45,,8,0.71,,8,
3.72,-75.563805,41.491067,PA-LC-24,PA,Lackawanna,Archbald 1.6 SW,coco,2,0,0.65,,9,3.07,,7,
2.81,-75.7239,41.5039,PA-LC-8,PA,Lackawanna,Glenburn 0.7 ESE,coco,2,0,0.36,,8,2.45,,7,
3.21,-75.481705,41.637675,PA-LC-27,PA,Lackawanna,Richmondale 0.1 NE,coco,2,0,0.25,,7,2.96,,7,
5.13,-76.050854,40.20552,PA-LN-3,PA,Lancaster,Adamstown 2.5 SSE,coco,2,0,0.33,,7,4.8,,7,
5.68,-76.028123,39.991328,PA-LN-23,PA,Lancaster,Gap 0.3 NW,coco,2,0,0.28,,7,5.4,,7,
5.3,-76.2742,40.0499,364763,PA,Lancaster,LANCASTER 2 NE FILT PLANT,coop,2,0,0, ,7,5.3, ,7,
6.62,-76.4072,40.0634,PA-LN-7,PA,Lancaster,Lancaster 5.8 WNW,coco,2,0,0.46,,7,6.16,,7,
5.99,-76.29444,40.12028,KLNS,PA,Lancaster,LANCASTER AIRPORT,asos,2,0,5.99, ,24,0, ,24,
5.5,-76.399528,40.083237,PA-LN-25,PA,Lancaster,Landisville 1.2 ESE,coco,2,0,0.46,,7,5.04,,7,
5.85,-76.309546,40.155636,PA-LN-22,PA,Lancaster,Lititz 0.3 WNW,coco,2,0,0.65,,8,5.2,,8,
5.75,-76.38903,39.92534,367732,PA,Lancaster,SAFE HARBOR DAM,coop,2,0,0.37, ,7,5.38, ,7,
5.5,-76.4117376,40.0769631,PA-LN-13,PA,Lancaster,Salunga-Landisville 1.1 SSE,coco,2,0,0.63,,8,4.87,,8,
0.62,-80.181464,40.993827,PA-LW-10,PA,Lawrence,Portersville 5.1 NNW,coco,2,0,0.47,,7,0.15,,7,
5.46,-76.441597,40.329716,PA-LB-17,PA,Lebanon,Lebanon 1.3 SW,coco,2,0,0.44,,7,5.02,,7,
5.4,-76.393352,40.302161,PA-LB-21,PA,Lebanon,Lebanon 3.1 SSE,coco,2,0,0.45,,7,4.95,,7,
5.47,-76.41584,40.40993,PA-LB-22,PA,Lebanon,Lebanon 4.8 N,coco,2,0,0.22,,6,5.25,,6,
6.88,-76.573532,40.297899,PA-LB-20,PA,Lebanon,Palmyra 1.4 SE,coco,2,0,0.48,,8,6.4,,8,
5.21,-76.599239,40.279769,PA-LB-19,PA,Lebanon,Palmyra 2.1 S,coco,2,0,0.28,,7,4.93,,7,
5.19,-75.526461,40.603953,PA-LH-24,PA,Lehigh,Allentown 2.6 WNW,coco,2,0,0.2,,7,4.99,,7,
4.15,-75.44771,40.64985,KABE,PA,Lehigh,ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT,asos,2,0,4.15, ,24,0, ,24,
4.88,-75.41491,40.631092,PA-LH-19,PA,Lehigh,Bethlehem 2.5 W,coco,2,0,0.22,,7,4.66,,7,
4.38,-75.50473,40.67151,PA-LH-30,PA,Lehigh,Coplay 0.4 W,coco,2,0,0.27,,7,4.11,,7,
4.8,-75.5887,40.6848,PA-LH-17,PA,Lehigh,Schnecksville 1.7 ENE,coco,2,0,0.45,,8,4.35,,9,
5.01,-75.650513,40.647393,PA-LH-5,PA,Lehigh,Schnecksville 2.7 SW,coco,2,0,0.35,,7,4.66,,7,
6,-75.70887756,40.70822906,PA-LH-1,PA,Lehigh,Slatington 6.0 WSW,coco,2,0,0.3,,7,5.7,,7,
4.86,-75.771443,41.3493039,PA-LZ-15,PA,Luzerne,Duryea 0.3 SE,coco,2,0,0.26,,7,4.6,,7,
5.16,-75.868213,41.294913,PA-LZ-24,PA,Luzerne,Forty Fort 0.4 NNE,coco,2,0,0.38,,7,4.78,,7,
5.97,-75.7277,41.1184,360455,PA,Luzerne,FRANCIS E WALTER DAM,coop,2,0,0.59, ,6,5.38, ,6,
5.74,-75.99072039,40.96814431,PA-LZ-27,PA,Luzerne,Hazleton 1.6 NW,coco,2,0,0.64,,7,5.1,,7,
6.45,-75.9822445,41.1867122,PA-LZ-48,PA,Luzerne,Nanticoke 1.3 SE,coco,2,0,0.46,,7,5.99,,8,
5.09,-75.7269,41.3336,KAVP,PA,Luzerne,WILKES-BARRE/SCRANTON INTERNATIONAL AIRPORT,asos,2,0,5.09, ,24,0, ,24,
1.71,-77.265685,41.187079,PA-LY-7,PA,Lycoming,Jersey Shore 0.9 S,coco,2,0,0.45,,7,1.26,,7,
1.77,-77.008525,41.257074,PA-LY-2,PA,Lycoming,Williamsport 2.0 NE,coco,2,0,0.55,,8,1.22,,8,
1.91,-76.9218,41.24295,KIPT,PA,Lycoming,WILLIAMSPORT REGIONAL AP,asos,2,0,1.91, ,24,0, ,24,
0.1,-78.71431,41.89801,360868,PA,McKean,BRADFORD 4SW RES 5,coop,2,0,0.02, ,7,0.08, ,7,
0.19,-78.6355,41.79835,KBFD,PA,McKean,BRADFORD REGIONAL AIRPORT,asos,2,0,0.19, ,24,0, ,24,
0.27,-78.80358,41.67697,364432,PA,McKean,KANE 1NNE,coop,2,0,0.02, ,6,0.25, ,6,
0.51,-80.456453,41.199416,PA-MR-12,PA,Mercer,Hermitage 2.2 SSW,coco,2,0,0.51,,9,0.001,T,9,
6.03,-77.5692,40.5864,364992,PA,Mifflin,LEWISTOWN,coop,2,0,1.11, ,6,4.92, ,6,
5.4,-75.2383,41.1898,361207,PA,Monroe,CANADENSIS EAST,coop,2,0,0.43, ,6,4.97, ,6,
#,-75.20706,41.01477,368596,PA,Monroe,EAST STROUDSBURG,coop,1,1,4.75, ,23,X,X,X,
5.74,-75.358047,41.131907,PA-MN-16,PA,Monroe,Mount Pocono 0.7 N,coco,2,0,0.41,,8,5.33,,7,
5.56,-75.37944,41.13889,KMPO,PA,Monroe,MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AP,asos,2,0,5.56, ,24,0,T,24,
4.81,-75.39916667,40.89333333,PA-MN-14,PA,Monroe,Saylorsburg 4.0 W,coco,2,0,0.68,,7,4.13,,7,
4.97,-75.295929,40.988692,PA-MN-7,PA,Monroe,Stroudsburg 5.1 W,coco,2,0,0.49,,8,4.48,,8,
5.91,-75.21644,40.160739,PA-MT-125,PA,Montgomery,Ambler 0.4 NE,coco,2,0,0.31,,8,5.6,,8,
5.7,-75.234928,40.155345,PA-MT-101,PA,Montgomery,Ambler 0.7 W,coco,2,0,0.19,,7,5.51,,7,
5.23,-75.300545,40.168486,PA-MT-13,PA,Montgomery,Blue Bell 2.3 NW,coco,2,0,0.27,,8,4.96,,8,
#,-75.3179,40.0744,361737,PA,Montgomery,CONSHOHOCKEN,coop,1,1,0.23, ,6,X,X,X,
6.32,-75.5099833,40.4011,PA-MT-124,PA,Montgomery,East Greenville 0.4 SSW,coco,2,0,0.29,,8,6.03,,8,
6.14,-75.513712,40.4023432,PA-MT-120,PA,Montgomery,East Greenville 0.5 WSW,coco,2,0,0.31,,8,5.83,,8,
6.2,-75.607,40.31,PA-MT-1,PA,Montgomery,Gilbertsville 0.9 S,coco,2,0,0.31,,7,5.89,,7,
7.02,-75.4389,40.34003,PA-MT-129,PA,Montgomery,Green Lane 1.7 E,coco,2,0,0.28,,9,6.74,,9,
7.09,-75.414367,40.255622,PA-MT-7,PA,Montgomery,Harleysville 2.1 SW,coco,2,0,0.19,,7,6.9,,7,
6.41,-75.38246,40.236345,PA-MT-51,PA,Montgomery,Harleysville 2.9 S,coco,2,0,0.19,,8,6.22,,8,
7.67,-75.44975,40.30873,PA-MT-87,PA,Montgomery,Harleysville 3.9 WNW,coco,2,0,0.22,,7,7.45,,7,
6.72,-75.109491,40.179982,PA-MT-113,PA,Montgomery,Hatboro 0.3 NW,coco,2,0,0.48,,8,6.24,,8,
6.26,-75.093208,40.177297,PA-MT-114,PA,Montgomery,Hatboro 0.6 E,coco,2,0,0.09,,6,6.17,,6,
7.02,-75.3006,40.2763,PA-MT-6,PA,Montgomery,Hatfield 0.1 SSW,coco,2,0,0.001,T,6,7.02,,6,
7.74,-75.332941,40.265389,PA-MT-56,PA,Montgomery,Hatfield 2.0 WSW,coco,2,0,0.2,,8,7.54,,8,
5.38,-75.55493,40.23802,KPTW,PA,Montgomery,HERITAGE FIELD AIRPORT,asos,2,0,5.38, ,24,0, ,24,
4.61,-75.127741,40.09321,PA-MT-117,PA,Montgomery,Jenkintown 0.2 SSE,coco,2,0,0.33,,8,4.28,,7,
6.26,-75.281786,40.240068,PA-MT-134,PA,Montgomery,Lansdale 0.1 S,coco,2,0,0.24,,7,6.02,,7,
5.9,-75.3210907,40.21263504,PA-MT-94,PA,Montgomery,Lansdale 2.9 SW,coco,2,0,0.26,,9,5.64,,9,
6.42,-75.32585,40.19694,PA-MT-102,PA,Montgomery,Lansdale 3.9 SW,coco,2,0,0.15,,7,6.27,,7,
7.15,-75.542248,40.2329269,PA-MT-68,PA,Montgomery,Limerick 1.1 W,coco,2,0,0.3,,8,6.85,,7,
5.69,-75.27419,40.20464,PA-MT-110,PA,Montgomery,North Wales 0.4 S,coco,2,0,0.26,,8,5.43,,7,
6.03,-75.292251,40.208405,PA-MT-105,PA,Montgomery,North Wales 0.9 W,coco,2,0,0.28,,8,5.75,,7,
6.03,-75.2991,40.206117,PA-MT-16,PA,Montgomery,North Wales 1.3 WSW,coco,2,0,0.28,,7,5.75,,7,
6.8,-75.472966,40.400983,PA-MT-106,PA,Montgomery,Pennsburg 1.3 ENE,coco,2,0,0.2,,7,6.6,,7,
6.63,-75.51272583,40.37350464,PA-MT-92,PA,Montgomery,Pennsburg 1.6 SSW,coco,2,0,0.29,,8,6.34,,8,
6.13,-75.51925767,40.36359017,PA-MT-111,PA,Montgomery,Pennsburg 2.4 SSW,coco,2,0,0.23,,7,5.9,,7,
5.51,-75.3055,40.13339,PA-MT-112,PA,Montgomery,Plymouth Meeting 2.1 NW,coco,2,0,0.12,,7,5.39,,7,
7.69,-75.357697,40.204216,PA-MT-85,PA,Montgomery,Skippack 2.6 ESE,coco,2,0,0.23,,7,7.46,,7,
6.41,-75.14316,40.094095,PA-MT-89,PA,Montgomery,Wyncote 0.3 ENE,coco,2,0,0.14,,7,6.27,,8,
5.36,-75.39222,40.646111,PA-NH-12,PA,Northampton,Bethlehem 1.8 NW,coco,2,0,0.25,,8,5.11,,8,
4.61,-75.394559,40.646839,PA-NH-24,PA,Northampton,Bethlehem 2.0 NW,coco,2,0,0.25,,8,4.36,,8,
3.32,-75.40261,40.64775,PA-NH-20,PA,Northampton,Bethlehem 2.3 NW,coco,2,0,0.2,,8,3.12,,6,
5.77,-75.3008,40.6802,PA-NH-21,PA,Northampton,Easton 4.2 W,coco,2,0,0.27,,7,5.5,,7,
4.08,-75.1827,40.78285,PA-NH-8,PA,Northampton,Martins Creek 0.2 E,coco,2,0,0.29,,7,3.79,,7,
3.68,-75.334671,40.739439,PA-NH-14,PA,Northampton,Nazareth 1.1 W,coco,2,0,0.25,,7,3.43,,7,
4.52,-75.1445,40.9375,PA-NH-15,PA,Northampton,Portland 2.7 WNW,coco,2,0,0.46,,7,4.06,,7,
4.26,-75.25893,40.74192,PA-NH-18,PA,Northampton,Tatamy 0.2 WNW,coco,2,0,0.24,,7,4.02,,7,
3.04,-76.765089,41.136108,PA-NM-3,PA,Northumberland,Muncy 4.7 SSE,coco,2,0,0.56,,7,2.48,,7,
3.53,-75.01341,40.07892,KPNE,PA,Philadelphia,NORTHEAST PHILADELPHIA AIRPORT,asos,2,0,3.53, ,24,0, ,24,
3.73,-75.07703,40.058599,PA-PH-4,PA,Philadelphia,Philadelphia 4.7 NE,coco,2,0,0.03,,6,3.7,,6,
3.62,-75.074773,40.06771,PA-PH-2,PA,Philadelphia,Rockledge 1.3 SE,coco,2,0,0.15,,7,3.47,,6,
5.38,-75.2222,40.0455,PA-PH-6,PA,Philadelphia,Wyndmoor 3.0 SSW,coco,2,0,0.26,,7,5.12,,7,
4.64,-74.890168,41.20357,,PA,Pike,Loch Lomond,RAWS,,,,,,,,,
5.79,-74.90953,41.420186,PA-PK-22,PA,Pike,Milford 8.7 NW,coco,2,0,0.23,,7,5.56,,7,
0.28,-78.0494936,41.8042702,PA-PT-4,PA,Potter,Coudersport 2.8 NW,coco,2,0,0.03,,7,0.25,,7,
0.27,-77.971,41.7391,361810,PA,Potter,COUDERSPORT 7SE,coop,2,0,0, ,6,0.27, ,6,
0.58,-77.6516,41.7356,363130,PA,Potter,GALETON,coop,2,0,0.05, ,7,0.53, ,7,
0.31,-78.141449,41.807588,PA-PT-2,PA,Potter,Roulette 1.8 NNE,coco,2,0,0,,7,0.31,,7,
7.41,-76.0979,40.59672,PA-SC-10,PA,Schuylkill,Auburn 0.1 WNW,coco,2,0,0.53,,9,6.88,,8,
6.25,-76.11898,40.57303,PA-SC-11,PA,Schuylkill,Auburn 2.0 SW,coco,2,0,0.25,,7,6,,7,
6.04,-76.14374,40.83435,365344,PA,Schuylkill,MAHANOY CITY 2 N,coop,2,0,0.42, ,6,5.62, ,6,
7,-76.201,40.58,PA-SC-12,PA,Schuylkill,Schuylkill Haven 3.6 SSW,coco,2,0,0.09,,5,6.91,,5,
6.06,-76.54847717,40.64369583,PA-SC-8,PA,Schuylkill,Valley View 0.5 W,coco,2,0,0.29,,6,5.77,,6,
5.43,-76.8617,40.7831,367931,PA,Snyder,SELINSGROVE 2 S,coop,2,0,0.53, ,6,4.9, ,6,
5.22,-76.9097029,40.817309,PA-SN-2,PA,Snyder,Selinsgrove 2.6 WNW,coco,2,0,0.63,,7,4.59,,7,
4.96,-76.86417,40.82056,KSEG,PA,Snyder,SELINSGROVE PENN VALLEY AP,asos,1,1,4.96, ,24,X,X,X,
4.58,-78.992819,39.954573,PA-SM-2,PA,Somerset,Berlin 3.1 NW,coco,2,0,1.72,,7,2.86,,7,
3.59,-79.36639,39.79944,361705,PA,Somerset,CONFLUENCE 1 SW DAM,coop,2,0,2, ,7,1.59, ,7,
6.17,-78.83,39.8255,363293,PA,Somerset,GLENCOE,coop,2,0,1.73, ,7,4.44, ,7,
3.36,-79.25661,40.04204,363928,PA,Somerset,HIDDEN VALLEY,coop,2,0,2.12, ,7,1.24, ,7,
2.92,-79.261568,40.058442,PA-SM-1,PA,Somerset,Hidden Valley 0.3 ENE,coco,2,0,1.18,,5,1.74,,5,
3.14,-79.1411,40.1692,364839,PA,Somerset,LAUREL SUMMIT,coop,2,0,1.08, ,6,2.06, ,6,
3.41,-79.2377,39.9215,PA-SM-6,PA,Somerset,Rockwood 4.3 W,coco,2,0,1.82,,7,1.59,,6,
1.87,-76.4933,41.4234,364815,PA,Sullivan,LAPORTE,coop,2,0,0.27, ,5,1.6, ,5,
3.56,-75.466667,41.65,PA-SS-6,PA,Susquehanna,Forest City 0.2 SE,coco,2,0,0.61,,7,2.95,,7,
1.5,-75.697158,41.802625,PA-SS-19,PA,Susquehanna,Harford 1.4 NNE,coco,2,0,0.06,,7,1.44,,8,
1.32,-75.870891,41.836573,PA-SS-22,PA,Susquehanna,Montrose 0.4 ENE,coco,2,0,0.21,,8,1.11,,8,
1.31,-75.7111,41.8554,PA-SS-16,PA,Susquehanna,New Milford 1.6 SSE,coco,2,0,0.27,,9,1.04,,8,
2.27,-75.4827,41.6972,368491,PA,Susquehanna,STILLWATER DAM,coop,2,0,0.05, ,7,2.22, ,7,
0.75,-77.1158,41.7375,361832,PA,Tioga,COVINGTON 2 WSW,coop,2,0,0, ,3,0.75, ,3,
0.42,-77.15655,41.99059,361838,PA,Tioga,COWANESQUE DAM,coop,2,0,0, ,6,0.42, ,6,
0.62,-77.1419,41.8975,368868,PA,Tioga,TIOGA HAMMOND DAM,coop,2,0,0, ,6,0.62, ,6,
0.81,-77.3871,41.7004,369408,PA,Tioga,WELLSBORO 4 SW,coop,2,0,0.08, ,6,0.73, ,6,
4.11,-76.87848,40.94744,364976,PA,Union,LEWISBURG,coop,2,0,0.59, ,6,3.52, ,6,
0.16,-79.84969,41.50067,PA-VN-7,PA,Venango,Cooperstown 1.3 E,coco,2,0,0.11,,7,0.05,,7,
0.22,-79.8305,41.4004,363028,PA,Venango,FRANKLIN,coop,2,0,0.2, ,7,0.02, ,7,
0.24,-79.86667,41.38333,KFKL,PA,Venango,FRANKLIN,asos,1,1,0.24, ,24,X,X,X,
0.28,-79.84375763,41.3813591,PA-VN-13,PA,Venango,Franklin 0.8 SSW,coco,2,0,0.1,,6,0.18,,6,
0.31,-79.850131,41.372837,PA-VN-22,PA,Venango,Franklin 1.4 SSW,coco,2,0,0.12,,6,0.19,,6,
0.53,-79.713867,41.333946,PA-VN-14,PA,Venango,Kennerdell 8.3 ENE,coco,2,0,0.32,,8,0.21,,8,
0.23,-79.7532,41.4132,PA-VN-26,PA,Venango,Reno 0.4 NW,coco,2,0,0.04,,6,0.19,,6,
